,time,volume,open,high,low,close
1970-01-01 00:00:00.000000599,2019-03-01T15:07:00.000000000Z,58,111.742,111.766,111.729,111.729
1970-01-01 00:00:00.000000600,2019-03-01T15:08:00.000000000Z,44,111.732,111.764,111.730,111.762
1970-01-01 00:00:00.000000601,2019-03-01T15:09:00.000000000Z,23,111.759,111.778,111.756,111.771
1970-01-01 00:00:00.000000602,2019-03-01T15:10:00.000000000Z,39,111.774,111.796,111.764,111.794
1970-01-01 00:00:00.000000603,2019-03-01T15:11:00.000000000Z,30,111.791,111.792,111.774,111.778
1970-01-01 00:00:00.000000604,2019-03-01T15:12:00.000000000Z,21,111.776,111.778,111.756,111.762
1970-01-01 00:00:00.000000605,2019-03-01T15:13:00.000000000Z,21,111.758,111.768,111.747,111.752
1970-01-01 00:00:00.000000606,2019-03-01T15:14:00.000000000Z,13,111.754,111.770,111.754,111.770
1970-01-01 00:00:00.000000607,2019-03-01T15:15:00.000000000Z,32,111.767,111.774,111.746,111.764
1970-01-01 00:00:00.000000608,2019-03-01T15:16:00.000000000Z,58,111.761,111.764,111.722,111.722
1970-01-01 00:00:00.000000609,2019-03-01T15:17:00.000000000Z,28,111.720,111.749,111.718,111.746
1970-01-01 00:00:00.000000610,2019-03-01T15:18:00.000000000Z,25,111.748,111.762,111.746,111.756
1970-01-01 00:00:00.000000611,2019-03-01T15:19:00.000000000Z,32,111.754,111.756,111.734,111.746
1970-01-01 00:00:00.000000612,2019-03-01T15:20:00.000000000Z,23,111.742,111.750,111.730,111.733
1970-01-01 00:00:00.000000613,2019-03-01T15:21:00.000000000Z,26,111.736,111.738,111.716,111.718
1970-01-01 00:00:00.000000614,2019-03-01T15:22:00.000000000Z,20,111.721,111.734,111.718,111.718
1970-01-01 00:00:00.000000615,2019-03-01T15:23:00.000000000Z,40,111.716,111.716,111.696,111.703
1970-01-01 00:00:00.000000616,2019-03-01T15:24:00.000000000Z,34,111.706,111.712,111.696,111.700
1970-01-01 00:00:00.000000617,2019-03-01T15:25:00.000000000Z,33,111.702,111.702,111.678,111.678
1970-01-01 00:00:00.000000618,2019-03-01T15:26:00.000000000Z,35,111.680,111.714,111.678,111.714
1970-01-01 00:00:00.000000619,2019-03-01T15:27:00.000000000Z,33,111.716,111.739,111.716,111.728
1970-01-01 00:00:00.000000620,2019-03-01T15:28:00.000000000Z,35,111.730,111.750,111.728,111.739
1970-01-01 00:00:00.000000621,2019-03-01T15:29:00.000000000Z,14,111.742,111.742,111.728,111.734
1970-01-01 00:00:00.000000622,2019-03-01T15:30:00.000000000Z,12,111.730,111.730,111.710,111.712
1970-01-01 00:00:00.000000623,2019-03-01T15:31:00.000000000Z,34,111.715,111.742,111.713,111.740
1970-01-01 00:00:00.000000624,2019-03-01T15:32:00.000000000Z,21,111.742,111.754,111.734,111.752
1970-01-01 00:00:00.000000625,2019-03-01T15:33:00.000000000Z,24,111.749,111.751,111.727,111.736
1970-01-01 00:00:00.000000626,2019-03-01T15:34:00.000000000Z,24,111.734,111.762,111.734,111.756
1970-01-01 00:00:00.000000627,2019-03-01T15:35:00.000000000Z,23,111.759,111.764,111.739,111.747
1970-01-01 00:00:00.000000628,2019-03-01T15:36:00.000000000Z,32,111.744,111.747,111.728,111.747
1970-01-01 00:00:00.000000629,2019-03-01T15:37:00.000000000Z,20,111.750,111.765,111.750,111.752
1970-01-01 00:00:00.000000630,2019-03-01T15:38:00.000000000Z,17,111.754,111.766,111.752,111.766
1970-01-01 00:00:00.000000631,2019-03-01T15:39:00.000000000Z,20,111.763,111.784,111.760,111.774
1970-01-01 00:00:00.000000632,2019-03-01T15:40:00.000000000Z,30,111.771,111.784,111.758,111.784
1970-01-01 00:00:00.000000633,2019-03-01T15:41:00.000000000Z,38,111.786,111.825,111.784,111.815
1970-01-01 00:00:00.000000634,2019-03-01T15:42:00.000000000Z,32,111.817,111.844,111.808,111.844
1970-01-01 00:00:00.000000635,2019-03-01T15:43:00.000000000Z,54,111.848,111.867,111.838,111.864
1970-01-01 00:00:00.000000636,2019-03-01T15:44:00.000000000Z,29,111.862,111.877,111.852,111.877
1970-01-01 00:00:00.000000637,2019-03-01T15:45:00.000000000Z,32,111.879,111.884,111.856,111.856
1970-01-01 00:00:00.000000638,2019-03-01T15:46:00.000000000Z,20,111.854,111.860,111.846,111.860
1970-01-01 00:00:00.000000639,2019-03-01T15:47:00.000000000Z,29,111.862,111.868,111.840,111.847
1970-01-01 00:00:00.000000640,2019-03-01T15:48:00.000000000Z,31,111.849,111.860,111.830,111.844
1970-01-01 00:00:00.000000641,2019-03-01T15:49:00.000000000Z,33,111.847,111.876,111.847,111.856
1970-01-01 00:00:00.000000642,2019-03-01T15:50:00.000000000Z,32,111.858,111.872,111.844,111.852
1970-01-01 00:00:00.000000643,2019-03-01T15:51:00.000000000Z,41,111.855,111.890,111.851,111.890
1970-01-01 00:00:00.000000644,2019-03-01T15:52:00.000000000Z,47,111.888,111.894,111.876,111.890
1970-01-01 00:00:00.000000645,2019-03-01T15:53:00.000000000Z,22,111.892,111.900,111.886,111.894
1970-01-01 00:00:00.000000646,2019-03-01T15:54:00.000000000Z,33,111.892,111.894,111.882,111.892
1970-01-01 00:00:00.000000647,2019-03-01T15:55:00.000000000Z,23,111.890,111.903,111.890,111.895
1970-01-01 00:00:00.000000648,2019-03-01T15:56:00.000000000Z,28,111.892,111.908,111.879,111.905
1970-01-01 00:00:00.000000649,2019-03-01T15:57:00.000000000Z,31,111.907,111.908,111.892,111.899
1970-01-01 00:00:00.000000650,2019-03-01T15:58:00.000000000Z,25,111.902,111.913,111.899,111.908
1970-01-01 00:00:00.000000651,2019-03-01T15:59:00.000000000Z,27,111.910,111.918,111.892,111.899
1970-01-01 00:00:00.000000652,2019-03-01T16:00:00.000000000Z,52,111.902,111.904,111.874,111.880
1970-01-01 00:00:00.000000653,2019-03-01T16:01:00.000000000Z,39,111.882,111.894,111.879,111.884
1970-01-01 00:00:00.000000654,2019-03-01T16:02:00.000000000Z,26,111.886,111.903,111.884,111.889
1970-01-01 00:00:00.000000655,2019-03-01T16:03:00.000000000Z,13,111.886,111.894,111.886,111.892
1970-01-01 00:00:00.000000656,2019-03-01T16:04:00.000000000Z,18,111.894,111.927,111.892,111.927
1970-01-01 00:00:00.000000657,2019-03-01T16:05:00.000000000Z,23,111.925,111.930,111.914,111.914
1970-01-01 00:00:00.000000658,2019-03-01T16:06:00.000000000Z,27,111.916,111.919,111.905,111.910
1970-01-01 00:00:00.000000659,2019-03-01T16:07:00.000000000Z,37,111.914,111.929,111.899,111.899
1970-01-01 00:00:00.000000660,2019-03-01T16:08:00.000000000Z,16,111.902,111.906,111.898,111.899
1970-01-01 00:00:00.000000661,2019-03-01T16:09:00.000000000Z,16,111.896,111.920,111.894,111.914
1970-01-01 00:00:00.000000662,2019-03-01T16:10:00.000000000Z,17,111.912,111.922,111.904,111.906
1970-01-01 00:00:00.000000663,2019-03-01T16:11:00.000000000Z,27,111.904,111.904,111.880,111.880
1970-01-01 00:00:00.000000664,2019-03-01T16:12:00.000000000Z,21,111.882,111.890,111.876,111.888
1970-01-01 00:00:00.000000665,2019-03-01T16:13:00.000000000Z,9,111.890,111.890,111.886,111.890
1970-01-01 00:00:00.000000666,2019-03-01T16:14:00.000000000Z,26,111.888,111.890,111.878,111.890
1970-01-01 00:00:00.000000667,2019-03-01T16:15:00.000000000Z,25,111.894,111.898,111.876,111.879
1970-01-01 00:00:00.000000668,2019-03-01T16:16:00.000000000Z,23,111.882,111.902,111.882,111.887
1970-01-01 00:00:00.000000669,2019-03-01T16:17:00.000000000Z,29,111.884,111.906,111.884,111.900
1970-01-01 00:00:00.000000670,2019-03-01T16:18:00.000000000Z,38,111.902,111.929,111.902,111.926
1970-01-01 00:00:00.000000671,2019-03-01T16:19:00.000000000Z,16,111.928,111.934,111.919,111.922
1970-01-01 00:00:00.000000672,2019-03-01T16:20:00.000000000Z,30,111.924,111.932,111.920,111.922
1970-01-01 00:00:00.000000673,2019-03-01T16:21:00.000000000Z,19,111.920,111.922,111.904,111.908
1970-01-01 00:00:00.000000674,2019-03-01T16:22:00.000000000Z,15,111.911,111.911,111.879,111.882
1970-01-01 00:00:00.000000675,2019-03-01T16:23:00.000000000Z,26,111.884,111.890,111.879,111.887
1970-01-01 00:00:00.000000676,2019-03-01T16:24:00.000000000Z,33,111.884,111.890,111.870,111.890
1970-01-01 00:00:00.000000677,2019-03-01T16:25:00.000000000Z,16,111.888,111.893,111.878,111.880
1970-01-01 00:00:00.000000678,2019-03-01T16:26:00.000000000Z,16,111.882,111.891,111.878,111.882
1970-01-01 00:00:00.000000679,2019-03-01T16:27:00.000000000Z,8,111.884,111.892,111.882,111.892
1970-01-01 00:00:00.000000680,2019-03-01T16:28:00.000000000Z,12,111.890,111.898,111.890,111.892
1970-01-01 00:00:00.000000681,2019-03-01T16:29:00.000000000Z,6,111.894,111.896,111.892,111.896
1970-01-01 00:00:00.000000682,2019-03-01T16:30:00.000000000Z,11,111.900,111.902,111.892,111.899
1970-01-01 00:00:00.000000683,2019-03-01T16:31:00.000000000Z,14,111.897,111.897,111.884,111.884
1970-01-01 00:00:00.000000684,2019-03-01T16:32:00.000000000Z,14,111.882,111.884,111.874,111.884
1970-01-01 00:00:00.000000685,2019-03-01T16:33:00.000000000Z,36,111.887,111.890,111.856,111.868
1970-01-01 00:00:00.000000686,2019-03-01T16:34:00.000000000Z,23,111.871,111.878,111.867,111.871
1970-01-01 00:00:00.000000687,2019-03-01T16:35:00.000000000Z,18,111.874,111.881,111.872,111.876
1970-01-01 00:00:00.000000688,2019-03-01T16:36:00.000000000Z,23,111.878,111.885,111.872,111.884
1970-01-01 00:00:00.000000689,2019-03-01T16:37:00.000000000Z,18,111.882,111.888,111.874,111.879
1970-01-01 00:00:00.000000690,2019-03-01T16:38:00.000000000Z,20,111.882,111.892,111.880,111.884
1970-01-01 00:00:00.000000691,2019-03-01T16:39:00.000000000Z,19,111.887,111.908,111.887,111.908
1970-01-01 00:00:00.000000692,2019-03-01T16:40:00.000000000Z,21,111.906,111.920,111.906,111.910
1970-01-01 00:00:00.000000693,2019-03-01T16:41:00.000000000Z,19,111.908,111.914,111.900,111.902
1970-01-01 00:00:00.000000694,2019-03-01T16:42:00.000000000Z,27,111.904,111.904,111.888,111.890
1970-01-01 00:00:00.000000695,2019-03-01T16:43:00.000000000Z,15,111.888,111.900,111.888,111.898
1970-01-01 00:00:00.000000696,2019-03-01T16:44:00.000000000Z,7,111.895,111.895,111.886,111.890
1970-01-01 00:00:00.000000697,2019-03-01T16:45:00.000000000Z,17,111.894,111.911,111.894,111.904
1970-01-01 00:00:00.000000698,2019-03-01T16:46:00.000000000Z,21,111.906,111.916,111.899,111.916
1970-01-01 00:00:00.000000699,2019-03-01T16:47:00.000000000Z,37,111.914,111.940,111.908,111.931
1970-01-01 00:00:00.000000700,2019-03-01T16:48:00.000000000Z,17,111.934,111.934,111.917,111.917
1970-01-01 00:00:00.000000701,2019-03-01T16:49:00.000000000Z,22,111.915,111.916,111.903,111.908
1970-01-01 00:00:00.000000702,2019-03-01T16:50:00.000000000Z,14,111.905,111.908,111.903,111.908
1970-01-01 00:00:00.000000703,2019-03-01T16:51:00.000000000Z,19,111.910,111.918,111.891,111.891
1970-01-01 00:00:00.000000704,2019-03-01T16:52:00.000000000Z,22,111.888,111.890,111.866,111.872
1970-01-01 00:00:00.000000705,2019-03-01T16:53:00.000000000Z,16,111.874,111.878,111.872,111.873
1970-01-01 00:00:00.000000706,2019-03-01T16:54:00.000000000Z,21,111.875,111.878,111.868,111.870
1970-01-01 00:00:00.000000707,2019-03-01T16:55:00.000000000Z,14,111.872,111.878,111.868,111.874
1970-01-01 00:00:00.000000708,2019-03-01T16:56:00.000000000Z,6,111.872,111.878,111.872,111.875
1970-01-01 00:00:00.000000709,2019-03-01T16:57:00.000000000Z,10,111.878,111.890,111.874,111.890
1970-01-01 00:00:00.000000710,2019-03-01T16:58:00.000000000Z,8,111.892,111.892,111.885,111.890
1970-01-01 00:00:00.000000711,2019-03-01T16:59:00.000000000Z,13,111.892,111.900,111.890,111.898
1970-01-01 00:00:00.000000712,2019-03-01T17:00:00.000000000Z,17,111.896,111.896,111.884,111.885
1970-01-01 00:00:00.000000713,2019-03-01T17:01:00.000000000Z,11,111.888,111.912,111.888,111.912
1970-01-01 00:00:00.000000714,2019-03-01T17:02:00.000000000Z,12,111.910,111.920,111.910,111.918
1970-01-01 00:00:00.000000715,2019-03-01T17:03:00.000000000Z,19,111.920,111.923,111.898,111.902
1970-01-01 00:00:00.000000716,2019-03-01T17:04:00.000000000Z,10,111.904,111.912,111.904,111.906
1970-01-01 00:00:00.000000717,2019-03-01T17:05:00.000000000Z,13,111.904,111.913,111.904,111.913
1970-01-01 00:00:00.000000718,2019-03-01T17:06:00.000000000Z,15,111.910,111.935,111.910,111.935
1970-01-01 00:00:00.000000719,2019-03-01T17:07:00.000000000Z,19,111.937,111.938,111.922,111.922
1970-01-01 00:00:00.000000720,2019-03-01T17:08:00.000000000Z,13,111.925,111.932,111.925,111.926
1970-01-01 00:00:00.000000721,2019-03-01T17:09:00.000000000Z,12,111.928,111.936,111.928,111.936
1970-01-01 00:00:00.000000722,2019-03-01T17:10:00.000000000Z,11,111.932,111.940,111.932,111.932
1970-01-01 00:00:00.000000723,2019-03-01T17:11:00.000000000Z,12,111.930,111.932,111.925,111.932
1970-01-01 00:00:00.000000724,2019-03-01T17:12:00.000000000Z,4,111.935,111.938,111.935,111.938
1970-01-01 00:00:00.000000725,2019-03-01T17:13:00.000000000Z,22,111.940,111.955,111.940,111.952
1970-01-01 00:00:00.000000726,2019-03-01T17:14:00.000000000Z,25,111.954,111.977,111.954,111.966
1970-01-01 00:00:00.000000727,2019-03-01T17:15:00.000000000Z,15,111.964,111.964,111.952,111.954
1970-01-01 00:00:00.000000728,2019-03-01T17:16:00.000000000Z,14,111.956,111.970,111.956,111.964
1970-01-01 00:00:00.000000729,2019-03-01T17:17:00.000000000Z,11,111.962,111.970,111.956,111.961
1970-01-01 00:00:00.000000730,2019-03-01T17:18:00.000000000Z,5,111.958,111.958,111.951,111.954
1970-01-01 00:00:00.000000731,2019-03-01T17:19:00.000000000Z,11,111.951,111.953,111.946,111.946
1970-01-01 00:00:00.000000732,2019-03-01T17:20:00.000000000Z,12,111.944,111.944,111.932,111.932
1970-01-01 00:00:00.000000733,2019-03-01T17:21:00.000000000Z,11,111.929,111.942,111.929,111.939
1970-01-01 00:00:00.000000734,2019-03-01T17:22:00.000000000Z,12,111.941,111.950,111.941,111.950
1970-01-01 00:00:00.000000735,2019-03-01T17:23:00.000000000Z,6,111.948,111.954,111.948,111.954
1970-01-01 00:00:00.000000736,2019-03-01T17:24:00.000000000Z,7,111.952,111.956,111.948,111.956
1970-01-01 00:00:00.000000737,2019-03-01T17:25:00.000000000Z,8,111.958,111.958,111.948,111.956
1970-01-01 00:00:00.000000738,2019-03-01T17:26:00.000000000Z,2,111.958,111.962,111.958,111.962
1970-01-01 00:00:00.000000739,2019-03-01T17:27:00.000000000Z,10,111.960,111.960,111.952,111.952
1970-01-01 00:00:00.000000740,2019-03-01T17:28:00.000000000Z,12,111.954,111.960,111.945,111.958
1970-01-01 00:00:00.000000741,2019-03-01T17:29:00.000000000Z,14,111.960,111.960,111.948,111.949
1970-01-01 00:00:00.000000742,2019-03-01T17:30:00.000000000Z,10,111.946,111.946,111.930,111.934
1970-01-01 00:00:00.000000743,2019-03-01T17:31:00.000000000Z,7,111.936,111.942,111.934,111.936
1970-01-01 00:00:00.000000744,2019-03-01T17:32:00.000000000Z,3,111.939,111.943,111.939,111.943
1970-01-01 00:00:00.000000745,2019-03-01T17:33:00.000000000Z,15,111.940,111.952,111.936,111.950
1970-01-01 00:00:00.000000746,2019-03-01T17:34:00.000000000Z,18,111.948,111.956,111.945,111.950
1970-01-01 00:00:00.000000747,2019-03-01T17:35:00.000000000Z,11,111.952,111.956,111.949,111.956
1970-01-01 00:00:00.000000748,2019-03-01T17:36:00.000000000Z,7,111.959,111.962,111.954,111.954
1970-01-01 00:00:00.000000749,2019-03-01T17:37:00.000000000Z,11,111.952,111.954,111.942,111.942
1970-01-01 00:00:00.000000750,2019-03-01T17:38:00.000000000Z,8,111.945,111.947,111.942,111.942
1970-01-01 00:00:00.000000751,2019-03-01T17:40:00.000000000Z,4,111.940,111.940,111.934,111.937
1970-01-01 00:00:00.000000752,2019-03-01T17:41:00.000000000Z,1,111.934,111.934,111.934,111.934
1970-01-01 00:00:00.000000753,2019-03-01T17:42:00.000000000Z,4,111.932,111.934,111.930,111.934
1970-01-01 00:00:00.000000754,2019-03-01T17:43:00.000000000Z,3,111.938,111.942,111.938,111.942
1970-01-01 00:00:00.000000755,2019-03-01T17:44:00.000000000Z,7,111.944,111.948,111.944,111.944
1970-01-01 00:00:00.000000756,2019-03-01T17:45:00.000000000Z,13,111.947,111.952,111.942,111.948
1970-01-01 00:00:00.000000757,2019-03-01T17:46:00.000000000Z,5,111.950,111.950,111.944,111.944
1970-01-01 00:00:00.000000758,2019-03-01T17:47:00.000000000Z,6,111.942,111.950,111.942,111.945
1970-01-01 00:00:00.000000759,2019-03-01T17:48:00.000000000Z,7,111.947,111.950,111.942,111.942
1970-01-01 00:00:00.000000760,2019-03-01T17:49:00.000000000Z,14,111.944,111.952,111.942,111.942
1970-01-01 00:00:00.000000761,2019-03-01T17:50:00.000000000Z,5,111.944,111.950,111.944,111.950
1970-01-01 00:00:00.000000762,2019-03-01T17:51:00.000000000Z,7,111.952,111.954,111.942,111.942
1970-01-01 00:00:00.000000763,2019-03-01T17:52:00.000000000Z,15,111.940,111.956,111.940,111.956
1970-01-01 00:00:00.000000764,2019-03-01T17:53:00.000000000Z,12,111.958,111.960,111.956,111.960
1970-01-01 00:00:00.000000765,2019-03-01T17:54:00.000000000Z,9,111.963,111.972,111.960,111.968
1970-01-01 00:00:00.000000766,2019-03-01T17:55:00.000000000Z,11,111.970,111.970,111.960,111.960
1970-01-01 00:00:00.000000767,2019-03-01T17:56:00.000000000Z,8,111.958,111.965,111.958,111.960
1970-01-01 00:00:00.000000768,2019-03-01T17:57:00.000000000Z,13,111.962,111.970,111.958,111.958
1970-01-01 00:00:00.000000769,2019-03-01T17:58:00.000000000Z,8,111.960,111.968,111.960,111.968
1970-01-01 00:00:00.000000770,2019-03-01T17:59:00.000000000Z,7,111.966,111.971,111.966,111.971
1970-01-01 00:00:00.000000771,2019-03-01T18:00:00.000000000Z,10,111.968,111.974,111.966,111.972
1970-01-01 00:00:00.000000772,2019-03-01T18:01:00.000000000Z,7,111.974,111.978,111.974,111.978
1970-01-01 00:00:00.000000773,2019-03-01T18:02:00.000000000Z,2,111.980,111.983,111.980,111.983
1970-01-01 00:00:00.000000774,2019-03-01T18:03:00.000000000Z,8,111.980,111.988,111.980,111.983
1970-01-01 00:00:00.000000775,2019-03-01T18:04:00.000000000Z,4,111.986,111.986,111.984,111.984
1970-01-01 00:00:00.000000776,2019-03-01T18:05:00.000000000Z,10,111.980,111.980,111.964,111.964
1970-01-01 00:00:00.000000777,2019-03-01T18:06:00.000000000Z,9,111.966,111.976,111.966,111.976
1970-01-01 00:00:00.000000778,2019-03-01T18:07:00.000000000Z,8,111.974,111.982,111.974,111.978
1970-01-01 00:00:00.000000779,2019-03-01T18:08:00.000000000Z,12,111.980,111.992,111.980,111.987
1970-01-01 00:00:00.000000780,2019-03-01T18:09:00.000000000Z,5,111.984,111.990,111.984,111.990
1970-01-01 00:00:00.000000781,2019-03-01T18:10:00.000000000Z,15,111.986,111.988,111.981,111.981
1970-01-01 00:00:00.000000782,2019-03-01T18:11:00.000000000Z,6,111.978,111.978,111.974,111.976
1970-01-01 00:00:00.000000783,2019-03-01T18:12:00.000000000Z,9,111.979,111.980,111.968,111.968
1970-01-01 00:00:00.000000784,2019-03-01T18:13:00.000000000Z,15,111.972,111.978,111.966,111.966
1970-01-01 00:00:00.000000785,2019-03-01T18:14:00.000000000Z,4,111.968,111.971,111.966,111.966
1970-01-01 00:00:00.000000786,2019-03-01T18:15:00.000000000Z,7,111.964,111.964,111.954,111.954
1970-01-01 00:00:00.000000787,2019-03-01T18:16:00.000000000Z,5,111.952,111.956,111.952,111.956
1970-01-01 00:00:00.000000788,2019-03-01T18:17:00.000000000Z,8,111.954,111.959,111.954,111.956
1970-01-01 00:00:00.000000789,2019-03-01T18:18:00.000000000Z,6,111.960,111.965,111.958,111.958
1970-01-01 00:00:00.000000790,2019-03-01T18:19:00.000000000Z,5,111.961,111.966,111.961,111.966
1970-01-01 00:00:00.000000791,2019-03-01T18:20:00.000000000Z,13,111.969,111.974,111.960,111.960
1970-01-01 00:00:00.000000792,2019-03-01T18:21:00.000000000Z,1,111.962,111.962,111.962,111.962
1970-01-01 00:00:00.000000793,2019-03-01T18:23:00.000000000Z,3,111.964,111.970,111.964,111.970
1970-01-01 00:00:00.000000794,2019-03-01T18:24:00.000000000Z,13,111.966,111.966,111.950,111.956
1970-01-01 00:00:00.000000795,2019-03-01T18:25:00.000000000Z,14,111.958,111.961,111.954,111.956
1970-01-01 00:00:00.000000796,2019-03-01T18:26:00.000000000Z,2,111.958,111.960,111.958,111.960
1970-01-01 00:00:00.000000797,2019-03-01T18:27:00.000000000Z,5,111.962,111.972,111.962,111.972
1970-01-01 00:00:00.000000798,2019-03-01T18:28:00.000000000Z,5,111.970,111.977,111.970,111.975
